ST_CASE,AGE,SEX,REST_USE,INJ_SEV,DRINKING,DRUGS,PER_TYP
61171,16,1,0,2,8,8,2
61172,20,1,3,2,1,8,1
61172,20,1,3,4,8,8,2
61173,31,1,3,4,1,8,1
61174,24,2,3,4,9,9,1
61174,22,2,3,2,8,8,2
61174,20,2,3,2,8,8,2
61175,19,1,3,4,1,8,1
61175,20,1,3,3,8,8,2
61176,23,1,5,4,0,8,1
61176,45,1,3,0,0,8,1
61176,40,2,3,2,8,8,2
61177,36,1,15,4,1,8,1
61178,22,1,3,3,0,8,1
61178,18,1,0,4,8,8,2
61178,21,1,0,4,8,8,2
61178,14,1,0,3,8,8,2
61178,15,2,0,3,8,8,2
61178,17,2,0,3,8,8,2
61178,17,1,0,3,8,8,2
61178,26,2,0,3,8,8,2
61179,19,1,3,4,9,9,1
61179,15,2,3,1,0,8,1
61179,42,2,3,3,8,8,2
61180,23,1,0,4,9,9,5
61180,46,1,3,0,0,8,1
61181,18,1,3,4,0,8,1
61181,22,2,3,4,8,8,2
61181,19,2,3,4,8,8,2
61181,16,1,0,3,8,8,2
61181,16,1,0,3,8,8,2
61181,52,1,3,3,0,8,1
61181,49,2,3,2,8,8,2
61182,42,1,0,4,0,8,5
61182,99,9,99,9,9,8,1
61183,52,1,0,4,9,9,6
61183,37,1,3,0,0,8,1
61184,62,1,3,2,0,8,1
61184,54,2,0,4,8,8,2
61184,55,1,3,2,8,8,2
61184,32,1,3,1,0,8,1
61185,41,2,0,4,9,8,8
61185,56,2,3,0,0,8,1
61186,19,1,5,4,1,8,1
61187,19,1,0,3,1,8,1
61187,15,1,0,4,8,8,2
61187,17,1,0,3,8,8,2
61188,56,1,0,4,9,9,5
61188,99,9,99,9,9,8,1
61189,23,1,0,4,8,8,1
61189,22,1,3,2,1,8,2
61190,28,1,0,4,1,8,1
61191,38,1,0,4,0,8,5
61191,48,2,3,0,1,8,1
61191,87,2,3,0,8,8,2
61191,62,2,3,0,8,8,2
61191,65,2,3,0,8,8,2
61191,58,2,99,0,8,8,2
61191,48,2,2,0,8,8,2
61191,37,2,99,0,8,8,2
61192,22,1,3,4,1,8,1
61193,45,2,0,2,0,8,1
61193,13,2,3,4,8,8,2
61193,15,2,3,2,8,8,2
61193,10,1,3,3,8,8,2
61193,4,1,0,3,8,8,2
61194,27,1,5,4,8,8,1
61195,22,2,3,0,1,8,1
61195,1,2,4,4,8,8,2
61195,4,1,3,4,8,8,2
61196,46,1,0,4,0,8,1
61197,18,1,99,2,0,0,1
61197,18,1,1,4,8,8,2
61198,19,1,0,4,0,8,6
61198,44,1,99,9,9,9,1
61198,19,1,99,9,8,8,2
61198,19,1,99,9,8,8,2
61199,34,1,0,3,0,8,1
61199,24,2,0,4,8,8,2
61200,68,1,5,4,0,8,1
61201,50,1,3,4,9,8,1
61202,49,1,0,4,1,8,1
61203,16,1,3,0,9,8,1
61203,15,1,0,4,8,8,2
61203,15,1,0,2,8,8,2
61203,15,1,0,0,8,8,2
61203,17,1,99,0,8,8,2
61204,58,1,0,4,9,8,1
61205,35,2,3,2,0,1,1
61205,57,2,0,4,8,8,2
61205,2,2,4,2,8,8,2
61206,40,1,99,4,9,8,1
61207,61,1,5,4,0,8,1
61208,32,2,3,2,8,8,1
61208,28,1,3,3,1,8,1
61208,26,2,3,4,8,8,2
61208,30,2,0,4,8,8,2
61208,29,1,3,2,0,8,1
61208,26,1,3,2,8,8,2
61208,24,2,3,0,9,9,1
61208,22,1,3,0,8,8,2
61208,25,2,3,1,0,8,1
61209,47,1,3,4,9,9,1
61210,47,2,0,4,9,9,1
61211,56,1,3,4,1,8,1
61211,20,1,3,0,0,8,1
61212,56,1,0,4,0,8,6
61212,48,1,3,0,0,8,1
61213,45,1,0,4,0,8,1
61214,23,1,5,4,0,8,1
61215,50,1,3,4,9,9,1
61215,24,2,0,1,0,8,1
61215,9,1,0,4,8,8,2
61215,15,2,0,3,8,8,2
61215,4,2,0,2,8,8,2
61215,0,2,14,1,8,8,2
61215,23,2,0,2,0,8,1
61215,45,1,3,0,0,8,1
61216,38,2,3,3,0,8,1
61216,2,1,4,4,8,8,2
61216,9,1,99,3,8,8,2
61216,56,2,3,3,8,8,2
61216,51,1,0,3,8,8,2
61217,23,1,3,4,1,8,1
61217,21,1,3,1,8,8,2
61217,31,1,0,3,8,8,2
61217,37,1,3,0,0,8,1
61218,40,2,0,4,1,8,1
61218,44,1,3,3,8,8,2
61218,43,2,0,4,0,8,1
61218,71,2,3,0,0,8,1
61218,76,1,3,0,8,8,2
61218,18,2,3,0,0,8,1
61219,16,1,3,3,0,8,1
61219,16,1,3,4,8,8,2
61219,26,1,0,3,0,8,1
61220,66,1,0,4,0,8,1
61221,34,1,3,1,1,8,1
61221,19,2,3,3,9,9,1
61221,51,2,0,4,8,8,2
61221,1,1,99,0,8,8,2
61222,22,2,3,2,0,0,1
61222,47,2,0,4,8,8,2
61222,48,1,0,2,8,8,2
61222,16,2,99,2,8,8,2
61223,26,1,5,4,9,9,1
61223,46,1,3,1,0,8,1
61223,42,2,3,1,8,8,2
61223,20,1,3,1,8,8,2
61223,35,2,2,1,8,8,2
61223,6,2,3,1,8,8,2
61224,40,1,0,4,8,8,5
61224,42,1,3,0,0,8,1
61224,37,2,99,0,8,8,2
61224,99,2,99,0,8,8,2
61224,99,1,99,0,8,8,2
61225,53,1,0,4,9,9,1
61226,23,1,3,1,0,8,1
61226,46,1,2,4,8,8,2
61226,21,1,3,0,8,8,2
61226,63,1,3,0,0,8,1
61227,84,2,3,4,9,9,1
61227,46,1,3,2,0,8,1
61227,20,2,3,2,8,8,2
61227,33,1,3,0,0,8,1
61227,99,1,3,0,8,8,2
61227,77,1,3,0,0,8,1
61227,70,2,3,0,8,8,2
61228,68,1,3,4,0,8,1
61228,99,1,3,1,8,8,2
61228,41,1,3,1,0,8,1
61229,7,1,0,4,0,8,8
61229,43,1,3,0,0,8,1
61230,61,1,3,2,0,8,1
61230,53,2,3,4,8,8,2
61231,99,9,99,9,9,9,1
61231,32,1,0,4,8,8,2
61231,27,1,0,4,8,8,2
61231,99,1,0,3,8,8,2
61231,29,1,0,3,8,8,2
61231,56,1,0,3,8,8,2
61231,25,1,0,3,8,8,2
61231,23,1,0,2,8,8,2
61231,38,1,0,2,8,8,2
61231,33,1,0,2,8,8,2
61231,22,1,0,2,8,8,2
61231,24,1,0,2,8,8,2
61231,28,1,0,2,8,8,2
61231,51,1,0,2,8,8,2
61231,55,1,0,2,8,8,2
61231,23,1,0,2,8,8,2
61231,19,1,0,2,8,8,2
61231,19,1,0,2,8,8,2
61231,36,1,0,2,8,8,2
61231,23,1,0,2,8,8,2
61231,21,1,0,2,8,8,2
61231,23,1,0,2,8,8,2
61231,22,1,0,1,8,8,2
61231,29,1,0,1,8,8,2
61231,42,1,0,1,8,8,2
61231,22,1,0,1,8,8,2
61231,42,1,0,1,8,8,2
61231,26,1,0,2,8,8,2
61232,16,1,0,4,9,9,6
61232,27,2,3,1,0,8,1
61232,68,1,3,0,0,8,1
61232,58,2,3,1,8,8,2
61233,32,1,0,4,0,8,5
61233,49,1,0,1,0,8,5
61233,41,1,3,1,0,8,1
61233,41,1,3,1,0,8,1
61234,79,1,3,4,9,9,1
61234,41,2,3,2,0,8,1
61234,42,1,3,0,8,8,2
61235,30,2,3,2,0,8,1
61235,54,2,3,4,0,8,1
61236,22,1,3,3,1,8,1
61236,26,1,0,4,8,8,2
61236,33,2,3,2,0,8,1
61236,32,2,3,0,0,8,1
61237,27,1,3,2,0,8,1
61237,32,1,0,0,8,8,2
61237,26,1,0,1,8,8,2
61237,32,1,3,0,8,8,2
61237,29,1,0,2,8,8,2
61237,18,1,0,4,1,8,1
61238,99,9,99,9,9,9,1
61238,30,2,3,2,0,8,1
61238,61,1,3,4,8,8,2
61238,66,2,3,2,8,8,2
61238,1,1,4,1,8,8,2
61238,0,2,4,1,8,8,2
61239,23,1,0,3,1,1,1
61239,24,1,3,4,8,8,2
61240,42,1,0,4,9,8,5
61240,99,9,99,9,9,8,1
61241,26,2,0,4,9,8,1
61242,38,1,0,4,9,8,5
61242,18,1,3,0,0,8,1
61242,16,1,3,0,8,8,2
61243,25,1,0,4,9,9,5
61243,42,1,99,0,9,8,1
61244,58,1,3,4,9,8,1
61245,29,1,0,4,1,8,1
61245,30,1,3,3,1,8,2
61245,10,1,0,3,8,8,2
61246,48,2,1,4,0,8,1
61247,23,1,0,4,9,8,5
61247,20,1,3,0,0,8,1
61247,20,1,3,0,8,8,2
61247,19,2,3,0,8,8,2
61248,44,1,0,4,9,8,5
61248,41,2,0,2,0,8,5
61248,99,9,99,9,9,8,1
61249,30,1,0,4,9,8,5
61249,99,9,99,9,9,9,1
61250,26,1,0,4,9,8,1
61251,56,1,0,4,9,8,1
61252,21,2,3,0,0,0,1
61252,28,1,0,4,8,8,2
61252,2,2,4,0,8,8,2
61252,25,1,3,0,8,8,2
61253,48,1,0,4,1,8,5
61253,31,1,3,0,0,8,1
61253,6,2,4,0,8,8,2
61254,24,1,5,4,9,9,1
61254,38,1,3,0,0,8,1
61254,36,2,3,0,8,8,2
61254,11,2,3,0,8,8,2
61254,7,2,99,0,8,8,2
61255,45,1,3,4,0,8,1
61255,23,2,3,3,1,8,1
61255,68,1,3,1,0,8,1
61255,67,2,3,1,8,8,2
61256,76,2,0,4,9,9,5
61256,50,1,3,0,1,8,1
61257,62,1,0,4,1,8,5
61257,21,2,3,0,1,8,1
61258,24,1,5,4,9,9,1
61259,39,1,3,4,1,8,1
61260,19,1,3,4,1,8,1
61260,20,1,3,2,1,8,2
61260,18,1,3,2,1,8,2
61260,17,2,3,0,0,8,1
61260,17,2,3,1,8,8,2
61260,17,2,3,0,8,8,2
61261,33,1,3,2,1,1,1
61261,38,1,0,4,8,8,2
61262,19,1,0,4,0,0,6
61262,48,2,3,0,0,0,1
61263,20,1,3,1,0,8,1
61263,39,1,3,4,8,8,2
61264,41,2,0,4,9,9,1
61264,31,1,2,0,0,8,1
61265,81,2,3,4,9,9,1
61265,35,1,3,0,1,8,1
61266,20,2,3,1,9,8,1
61266,55,2,99,1,9,9,1
61266,69,1,99,4,8,8,2
61266,54,1,3,0,0,8,1
61266,30,2,3,0,8,8,2
61266,4,1,4,0,8,8,2
61267,20,2,3,4,9,9,1
61268,22,1,0,4,1,8,1
61268,19,1,0,3,8,8,2
61268,21,1,3,3,8,8,2
61269,56,1,5,4,9,9,1
61270,18,1,0,4,9,9,5
61270,45,1,3,1,0,0,1
61271,77,1,0,4,9,9,1
61271,49,2,2,3,8,8,2
61271,49,1,0,3,8,8,2
61272,17,1,0,4,1,8,5
61272,49,1,3,0,9,9,1
61273,21,1,99,3,1,8,1
61273,25,1,99,4,1,8,2
61273,75,2,3,2,8,8,1
61274,46,1,0,4,1,8,1
61275,43,1,2,4,1,9,1
61275,28,1,99,0,0,8,1
61276,59,1,0,4,1,8,6
61276,99,9,99,9,9,9,1
61277,16,1,0,4,1,0,5
61277,17,1,99,0,1,9,1
61277,15,1,99,0,8,8,2
61277,15,1,99,0,8,8,2
61277,15,1,3,0,8,8,2
61278,42,2,0,4,9,9,6
61278,99,9,99,9,9,9,1
61279,18,1,3,1,0,8,1
61279,14,2,3,0,8,8,2
61279,15,1,3,4,8,8,2
61279,13,1,2,1,8,8,2
61279,16,1,3,2,8,8,2
61279,32,2,3,0,8,8,1
61279,5,2,4,0,0,0,2
61280,21,2,3,4,9,9,1
61280,29,1,99,2,8,8,2
61281,17,2,3,4,0,0,1
61281,17,1,3,4,0,1,2
61281,17,2,0,4,0,0,2
61281,18,1,0,4,0,0,2
61281,39,1,3,3,8,8,1
61282,21,1,3,1,1,1,1
61282,21,1,3,4,8,8,2
61282,21,1,99,0,8,8,2
61282,21,1,3,2,8,8,2
61282,34,1,3,0,0,0,1
61283,21,1,99,4,9,9,1
61283,43,1,3,2,9,8,1
61284,18,2,0,4,0,8,1
61284,39,1,3,3,8,8,2
61285,67,1,0,4,9,9,1
61286,34,1,3,0,0,8,1
61286,26,1,3,0,8,8,2
61286,66,1,5,4,0,8,1
61286,67,2,5,4,8,8,2
61287,30,1,3,3,0,1,1
61287,28,2,3,4,8,8,2
61287,23,1,3,2,0,8,1
61288,27,1,0,4,1,8,5
61288,62,1,3,0,1,8,1
61289,38,1,0,4,9,9,1
61290,50,1,0,4,9,9,1
61290,43,1,3,1,0,0,1
61290,16,1,3,2,8,8,2
61291,26,1,3,3,0,8,1
61291,64,1,0,4,8,8,2
61291,25,1,3,2,8,8,2
61291,21,1,3,3,8,8,2
61291,31,1,3,0,0,8,1
61292,25,1,2,4,9,9,1
61292,17,1,2,3,8,8,2
61293,31,1,3,4,9,9,1
61294,40,1,3,0,1,8,1
61294,63,2,2,0,0,8,1
61294,80,2,3,4,0,8,1
61294,43,2,3,1,8,8,2
61294,40,2,3,0,0,8,1
61294,3,1,4,0,8,8,2
61294,19,2,99,0,8,8,2
61294,34,1,3,2,0,8,1
61294,30,2,3,0,0,8,1
61295,46,1,3,4,9,9,1
61296,45,1,0,3,0,1,1
61296,28,2,0,2,8,8,2
61296,5,1,13,3,8,8,2
61296,9,2,0,4,8,8,2
61297,84,1,0,4,0,8,5
61297,34,2,3,0,0,8,1
61298,58,1,3,4,9,9,1
61298,59,2,3,0,8,8,2
61299,19,2,3,0,1,1,1
61299,22,1,0,4,8,8,2
61300,38,2,3,0,0,8,1
61300,39,2,3,0,8,8,2
61300,59,1,2,0,8,8,2
61300,35,1,5,4,9,9,1
61301,28,1,3,3,1,8,1
61301,40,1,3,4,8,8,2
61301,46,1,3,0,0,8,1
61301,38,1,3,1,8,8,2
61301,0,2,4,0,8,8,2
61301,49,2,3,1,0,8,1
61301,67,2,3,0,8,8,2
61301,12,2,3,1,8,8,2
61302,47,2,3,1,1,8,1
61302,80,1,99,4,9,9,1
61302,80,2,99,4,8,8,2
61302,11,2,99,4,8,8,2
61302,44,1,3,0,0,8,1
61303,21,1,3,4,1,8,1
61303,16,1,0,3,8,8,2
61303,19,1,3,0,8,8,2
61303,18,1,2,2,8,8,2
61303,17,1,2,2,8,8,2
61303,19,1,3,0,8,8,2
61303,17,1,0,2,8,8,2
61303,19,1,0,2,8,8,2
61303,19,1,0,2,8,8,2
61304,20,1,3,2,1,8,1
61304,19,1,3,2,8,8,2
61304,17,1,3,2,8,8,2
61304,19,1,0,4,8,8,2
61305,57,1,0,4,0,8,5
61305,36,1,3,0,0,8,1
61306,52,1,0,4,0,8,5
61306,38,1,3,0,0,8,1
61306,31,2,3,0,8,8,2
61306,7,1,3,0,8,8,2
61307,28,1,0,4,1,8,1
61307,25,1,0,4,8,8,2
61308,25,1,5,4,0,8,1
61309,83,1,0,2,8,8,1
61309,79,2,0,4,8,8,2
61309,37,1,3,0,8,8,1
61310,17,1,3,4,9,9,1
61310,17,1,0,4,8,8,2
61310,18,1,8,3,8,8,2
61311,34,2,0,4,0,8,1
61311,8,1,99,3,8,8,2
61311,11,1,99,2,8,8,2
61312,21,1,99,3,1,8,1
61312,27,1,2,4,8,8,2
61312,33,1,3,1,0,8,1
61312,31,1,3,1,8,8,2
61313,83,2,3,4,0,8,1
61313,26,2,3,2,0,8,1
61313,26,2,3,1,8,8,2
61313,0,1,4,1,8,8,2
61314,77,2,0,4,8,8,5
61314,99,9,99,9,8,8,1
61315,24,1,5,4,0,8,1
61316,45,1,3,3,1,8,1
61316,22,1,3,4,1,8,1
61316,16,1,3,4,8,8,2
61317,34,2,3,0,0,8,1
61317,1,2,4,0,8,8,2
61317,21,1,3,4,8,8,1
61318,27,1,5,4,8,8,1
61318,56,2,3,2,0,8,1
61318,12,1,3,1,8,8,2
61319,1,2,0,4,0,8,5
61319,27,1,0,0,8,8,1
61320,21,1,5,4,0,8,1
61321,51,1,0,4,8,8,5
61321,21,1,3,0,1,8,1
61321,21,1,3,0,8,8,2
61322,40,1,0,4,1,8,1
61323,69,2,0,4,8,8,5
61323,33,1,3,0,0,8,1
61324,16,1,3,4,8,8,1
61325,20,1,3,4,8,8,1
61326,30,1,0,4,8,8,6
61326,20,2,3,0,0,8,1
61327,23,1,0,4,1,8,1
61328,85,1,0,4,0,8,8
61328,42,1,3,0,0,8,1
61329,29,1,99,0,8,8,1
61329,41,1,99,4,8,8,2
61329,20,1,99,4,8,8,2
61329,20,1,99,4,8,8,2
61329,21,1,2,3,8,8,2
61329,16,1,0,2,8,8,2
61329,27,1,3,3,8,8,2
61329,27,1,0,1,8,8,2
61329,33,1,3,1,0,8,1
61329,20,1,3,1,8,8,2
61329,29,1,3,1,8,8,2
61329,31,1,3,1,8,8,2
61330,44,2,5,4,8,8,1
61330,63,1,3,0,0,8,1
61331,18,1,0,4,8,8,6
61331,50,1,3,0,0,8,1
61332,45,1,0,4,8,8,5
61332,48,1,3,0,0,8,1
61333,41,1,5,4,1,8,1
61334,61,2,3,3,0,8,1
61334,78,1,3,4,8,8,2
61335,28,2,3,0,0,8,1
61335,27,1,3,0,8,8,2
61335,1,1,4,0,8,8,2
61335,6,1,99,0,8,8,2
61335,41,1,99,4,0,8,1
61335,44,1,99,4,8,8,2
61335,51,2,99,2,8,8,2
61336,77,2,0,4,0,8,5
61336,25,1,3,0,0,8,1
61337,34,1,3,4,0,8,1
61337,13,1,3,1,8,8,2
61337,55,2,3,2,0,8,1
61338,26,1,3,4,8,8,1
61338,25,2,3,2,0,8,1
61338,3,1,4,2,8,8,2
61338,1,2,4,2,8,8,2
61338,4,2,4,2,8,8,2
61338,27,1,3,2,0,8,1
61339,34,1,3,0,8,8,1
61339,23,1,0,4,8,8,2
61339,27,1,3,0,8,8,2
61340,59,1,0,4,0,8,6
61340,57,2,0,3,0,8,6
61340,38,1,3,0,0,8,1
61341,45,2,0,2,8,8,5
61341,16,1,0,1,8,8,5
61341,17,1,0,0,8,8,5
61341,41,1,3,1,0,8,1
61341,47,2,3,4,8,8,2
61341,38,2,3,3,8,8,2
61341,47,2,99,0,8,8,3
61342,25,1,3,4,8,8,1
61343,39,1,3,3,0,8,1
61343,46,1,0,4,0,8,1
61343,17,1,0,3,8,8,2
61343,19,1,99,3,8,8,2
61344,38,1,5,4,0,8,1
61344,46,2,3,0,0,8,1
61344,99,9,99,0,8,8,1
61345,68,2,3,3,0,8,1
61345,59,2,3,4,8,8,2
61345,52,2,3,3,0,8,1
61346,41,2,3,4,8,8,1
61347,44,1,0,4,8,8,5
61347,40,1,3,0,0,8,1
61347,21,1,0,0,8,8,3
61348,33,1,3,4,1,8,1
61348,55,1,3,0,0,8,1
61349,78,2,99,4,0,0,1
61349,45,2,99,4,0,0,1
61350,23,1,3,2,1,8,1
61350,54,2,3,4,8,8,1
61351,63,1,3,4,8,8,1
61351,27,1,3,3,0,8,1
61352,30,2,0,2,0,1,1
61352,35,1,3,4,0,8,1
61353,30,1,99,9,8,8,1
61353,41,1,3,1,8,8,1
61353,47,2,3,2,8,8,2
61353,35,2,99,4,8,8,2
61354,20,1,3,4,0,8,1
61354,21,1,0,1,0,8,1
61355,15,1,3,0,0,8,1
61355,16,1,3,2,8,8,2
61355,15,1,2,2,8,8,2
61355,16,1,99,0,8,8,2
61355,17,1,3,0,8,8,2
61355,19,1,3,0,8,8,2
61355,80,1,3,4,8,8,1
61355,89,2,3,3,8,8,2
61356,20,2,0,4,0,1,1
61356,51,1,3,0,0,8,1
61356,52,2,3,0,8,8,2
61356,16,1,3,0,8,8,2
61356,16,1,3,0,8,8,2
61356,60,1,3,3,0,8,1
61356,61,2,3,2,8,8,2
61356,23,1,3,2,0,8,1
61356,23,1,3,2,8,8,2
61357,19,1,3,4,8,8,1
61357,16,2,3,4,8,8,2
61357,27,2,3,2,0,8,1
61358,63,1,3,1,1,8,1
61358,38,1,5,4,8,1,1
61359,19,2,3,4,0,8,1
61359,18,2,3,3,8,8,2
61359,18,2,3,3,8,8,2
61360,32,2,3,4,1,8,1
61361,44,2,3,0,1,8,1
61361,40,2,0,1,8,8,2
61361,47,1,3,0,8,8,2
61361,25,1,99,4,8,8,1
61362,89,1,0,4,8,8,1
61363,30,2,0,4,8,8,1
61363,40,1,0,3,8,8,2
61364,40,1,5,4,1,8,1
61365,41,1,3,4,8,8,1
61365,41,2,3,4,8,8,2
61365,45,1,3,2,0,8,1
61366,23,1,5,4,8,8,1
61366,37,1,3,0,0,8,1
61366,40,2,3,0,8,8,2
61366,70,1,3,0,8,8,2
61366,63,2,3,0,8,8,2
61367,47,1,0,4,8,8,1
61368,18,1,3,4,8,8,1
61369,20,1,3,4,1,8,1
61370,18,1,3,4,0,8,1
61370,20,1,3,2,0,8,1
61371,61,1,5,4,0,8,1
61372,95,1,3,4,0,8,1
61372,82,2,3,4,8,8,2
61372,21,1,0,3,0,8,1
61373,45,1,3,2,0,8,1
61373,71,1,3,4,8,8,2
61374,40,1,5,4,8,8,1
61375,63,2,0,4,0,8,5
61375,33,1,3,0,0,8,1
61375,29,2,3,0,8,8,2
61376,19,1,99,4,0,8,1
61376,18,2,99,4,8,8,2
61376,19,1,3,1,0,8,1
61376,22,1,3,0,8,8,2
61376,17,2,3,1,0,8,1
61377,25,2,3,4,8,8,1
61377,58,1,0,0,0,8,3
61378,56,1,5,4,1,8,1
61378,34,2,3,1,0,8,1
61379,61,1,5,4,8,8,1
61379,46,1,3,2,0,8,1
61379,15,1,0,3,8,8,2
61379,14,1,3,2,8,8,2
61379,15,1,3,0,8,8,2
61379,15,1,3,0,8,8,2
61380,39,2,3,4,1,8,1
61381,32,1,5,4,0,8,1
61382,21,2,3,2,0,8,1
61382,21,2,0,4,8,8,2
61382,20,2,3,1,8,8,2
61383,47,2,3,2,0,8,1
61383,19,2,3,2,8,8,2
61383,22,2,3,4,0,8,1
61384,29,1,0,4,8,8,1
61385,27,2,3,4,0,8,1
61386,50,1,5,4,0,1,1
61387,57,1,5,4,0,8,1
61388,24,1,0,2,0,8,5
61388,25,2,3,4,0,8,1
61388,21,2,3,4,8,8,2
61389,19,1,0,4,8,8,1
61389,61,1,3,1,0,8,1
61389,40,2,3,1,0,8,1
61389,52,1,2,2,0,8,1
61390,74,1,3,3,0,8,1
61390,71,2,0,4,8,8,2
61391,56,1,3,4,8,8,1
61391,66,1,3,0,0,8,1
61391,38,1,3,0,0,8,1
61391,20,1,3,0,0,8,1
61392,81,1,0,4,0,8,5
61392,37,1,3,0,0,8,1
61393,51,1,0,4,0,8,8
61393,99,9,99,9,8,8,1
61394,48,1,5,4,0,8,1
61395,41,1,3,4,8,8,1
61396,49,1,3,4,1,8,1
61396,62,2,3,1,0,8,1
61397,24,1,0,4,1,8,1
61397,20,1,3,3,8,8,2
61398,28,1,3,2,0,8,1
61398,52,1,5,4,8,8,1
61399,55,1,0,4,8,8,1
61400,34,1,3,4,8,8,1
61400,42,1,3,1,0,8,1
61401,46,2,0,4,8,8,5
61401,42,1,3,0,0,8,1
61402,29,1,3,1,0,8,1
61402,49,2,3,4,8,8,1
61403,33,2,3,4,8,8,1
61403,42,1,3,0,0,8,1
61404,17,2,5,2,1,8,1
61404,16,2,5,4,8,8,2
61405,31,1,3,3,1,8,1
61405,9,2,0,3,8,8,2
61405,4,1,0,3,8,8,2
61405,7,1,0,3,8,8,2
61405,49,1,3,4,8,8,1
61405,41,2,3,0,0,8,1
61406,50,1,0,4,1,8,5
61406,61,1,3,0,0,8,1
61406,51,2,3,0,8,8,2
61407,38,1,0,4,0,8,1
61408,46,1,0,4,1,8,1
61409,27,2,3,2,0,8,1
61409,2,2,4,4,8,8,2
61409,40,2,3,0,0,8,1
61410,22,1,0,4,1,8,1
61410,36,2,3,1,0,8,1
61410,99,2,99,2,8,8,2
61410,99,2,99,1,8,8,2
61410,99,2,99,1,8,8,2
61411,27,1,0,4,1,8,1
61411,60,1,3,0,0,8,1
61412,32,1,0,4,1,8,1
61412,26,1,3,4,8,8,2
61412,24,2,3,2,0,8,1
61413,21,1,5,4,8,8,1
61413,46,1,3,2,0,8,1
61414,56,1,0,4,8,8,8
61414,23,2,3,0,0,8,1
61414,22,2,3,0,8,8,2
61414,24,2,3,0,8,8,2
61415,21,1,6,4,1,8,6
61415,44,1,3,0,0,8,1
61416,53,1,0,4,8,8,1
61417,48,2,3,4,0,8,1
61418,53,1,0,4,8,8,8
61418,35,1,3,0,0,8,1
61418,20,1,3,0,8,8,2
61418,55,1,0,0,8,8,2
61418,42,1,0,0,8,8,2
61418,21,1,0,0,8,8,2
61418,99,1,0,0,8,8,2
61418,29,2,0,0,8,8,2
61419,56,1,6,4,0,8,6
61419,50,1,0,0,0,8,1
61420,61,1,5,0,0,8,1
61420,54,1,5,4,0,8,2
61421,42,1,99,0,1,8,1
61421,36,1,3,2,0,8,1
61421,1,1,4,4,8,8,2
61421,5,1,4,2,8,8,2
61421,37,2,3,0,8,8,2
61422,70,1,3,4,0,8,1
61422,28,1,3,2,0,8,1
61423,31,1,3,4,8,8,1
61423,18,2,3,1,0,8,1
61423,48,2,3,1,8,8,2
61424,28,1,99,4,0,8,1
61425,21,1,3,3,1,8,1
61425,20,1,3,4,8,8,2
61426,51,1,3,4,1,8,1
61427,23,1,0,4,1,8,1
61428,25,1,0,4,0,8,1
61429,52,1,5,4,8,8,1
61429,34,2,5,2,8,8,2
61430,19,2,3,2,0,8,1
61430,19,1,0,4,8,8,2
61430,22,2,3,2,8,8,2
61431,20,1,3,1,0,8,1
61431,48,2,3,3,0,8,1
61431,25,1,0,4,8,8,2
61431,46,2,3,0,8,8,1
61431,24,2,3,0,8,8,2
61432,53,1,0,4,1,8,1
61433,43,1,3,1,8,8,1
61433,29,1,3,4,8,8,1
61434,4,2,0,4,0,8,5
61434,22,1,3,0,0,8,1
61435,26,1,0,4,8,8,1
61436,87,1,0,4,0,8,5
61436,29,1,3,0,0,8,1
61437,63,1,3,4,8,8,1
61437,34,1,3,0,0,8,1
61437,9,2,3,0,8,8,2
61437,66,1,5,2,0,8,1
61438,36,1,3,4,0,8,1
61438,52,1,3,1,0,8,1
61439,17,1,3,3,0,8,1
61439,50,1,5,4,0,8,1
61439,36,2,3,0,0,8,1
61439,14,2,3,0,8,8,2
61439,10,1,2,0,8,8,2
61439,11,1,3,0,8,8,2
61439,9,1,3,0,8,8,2
61440,17,2,3,0,0,8,1
61440,37,1,5,3,0,8,1
61440,34,2,5,4,8,8,2
61441,17,1,3,2,0,8,1
61441,17,1,3,4,8,8,2
61442,49,1,0,4,8,8,5
61442,63,1,0,2,8,8,5
61442,38,2,3,0,8,1,1
61442,46,1,0,2,8,8,3
61443,70,2,0,4,0,8,1
61444,38,1,3,0,0,8,1
61444,19,1,0,4,8,8,1
61445,19,1,0,3,0,8,1
61445,19,1,2,4,8,8,2
61446,41,2,0,4,8,8,5
61446,99,9,99,9,9,9,1
61447,15,1,3,0,0,8,1
61447,12,1,2,4,8,8,2
61447,14,1,3,4,8,8,2
61447,15,1,3,2,8,8,2
61447,16,1,3,2,8,8,2
61448,49,1,3,4,0,8,1
61448,55,1,2,0,0,8,1
61449,18,1,3,3,1,1,1
61449,18,1,99,4,8,8,2
61449,18,1,99,1,8,8,2
61449,18,1,99,3,8,8,2
61449,18,1,99,3,8,8,2
61450,19,1,99,4,1,8,1
61451,73,2,0,4,9,9,1
61451,18,1,3,2,0,8,1
61452,39,1,5,4,1,8,1
61453,19,1,99,4,9,9,1
61453,17,1,99,1,8,8,2
61453,14,1,99,1,8,8,2
61453,35,1,99,1,1,8,1
61453,13,1,99,0,8,8,2
61454,75,1,3,4,0,8,1
61455,45,1,3,3,0,8,1
61455,46,1,3,4,0,8,1
61456,49,1,1,4,9,9,1
61457,23,1,3,3,1,8,1
61457,19,2,3,4,8,8,2
61457,0,1,4,3,8,8,2
61457,37,1,3,3,0,8,1
61457,15,1,3,3,8,8,2
